id,topic_id,author,date,content,is_topic,category_id,datetime,cleaned_text,polarity,subjectivity,sentiment,keywords
t306,306,InnieOutie,1 week ago,The attention to detail in this show is incredible. Every rewatch reveals new clues. The stark visual contrast between the innie and outie worlds is stunning in HDR. What theories do you have about the goats? About what Lumon is really doing?,True,3,1 week ago,the attention to detail in this show is incredible every rewatch reveals new clues the stark visual contrast between the innie and outie worlds is stunning in hdr what theories do you have about the goats about what lumon is really doing,0.25606060606060604,0.5257575757575758,positive,"attention,detail,show,incredible,every"
t307,307,ArconiaPod,1 week ago,"The chemistry between the main trio keeps getting better each season. The theater setting this season was perfect, and Meryl Streep was an amazing addition. How do you think this season's mystery compared to the previous two?",True,6,1 week ago,the chemistry between the main trio keeps getting better each season the theater setting this season was perfect and meryl streep was an amazing addition how do you think this season s mystery compared to the previous two,0.42000000000000004,0.58,positive,"season,chemistry,main,trio,keeps"
t308,308,HolyForking,1 week ago,It's amazing how they managed to teach actual philosophical concepts while keeping it hilarious. The character development from season 1 to the finale is incredible. What was your favorite philosophical lesson from the show?,True,5,1 week ago,it s amazing how they managed to teach actual philosophical concepts while keeping it hilarious the character development from season to the finale is incredible what was your favorite philosophical lesson from the show,0.35714285714285715,0.5571428571428572,positive,"philosophical,amazing,managed,teach,actual"
t309,309,SicMundus,1 week ago,Just finished my third rewatch and I'm still discovering new connections. The family tree is mind-bending! The HDR really enhances those cave scenes. What details did you notice on your rewatches that you missed the first time?,True,3,1 week ago,just finished my third rewatch and i m still discovering new connections the family tree is mind bending the hdr really enhances those cave scenes what details did you notice on your rewatches that you missed the first time,0.1465909090909091,0.24696969696969695,positive,"finished,third,rewatch,still,discovering"
t310,310,WW2Buff,1 week ago,"Both series are masterpieces in their own right, but they tell very different stories. Band of Brothers feels more cohesive, while The Pacific shows the psychological toll more deeply. The 4K remasters are stunning. Which series resonated more with you?",True,6,1 week ago,both series are masterpieces in their own right but they tell very different stories band of brothers feels more cohesive while the pacific shows the psychological toll more deeply the k remasters are stunning which series resonated more with you,0.3206349206349206,0.5906349206349206,positive,"series,masterpieces,right,tell,different"
t311,311,HotPriest,1 week ago,"The way the fourth wall breaking evolves throughout the series is brilliant, especially in season 2 with the Hot Priest. It goes from funny asides to deeply emotional moments. How do you think this technique enhanced the storytelling?",True,5,1 week ago,the way the fourth wall breaking evolves throughout the series is brilliant especially in season with the hot priest it goes from funny asides to deeply emotional moments how do you think this technique enhanced the storytelling,0.2333333333333333,0.75,positive,"fourth,wall,breaking,evolves,throughout"
t312,312,ElevenFan,1 week ago,"Season 4 really raised the bar. The Vecna reveals were incredible, and Eddie's scene in the Upside Down was unforgettable. The extended episodes really helped develop the story. What did you think about the darker tone this season?",True,3,1 week ago,season really raised the bar the vecna reveals were incredible and eddie s scene in the upside down was unforgettable the extended episodes really helped develop the story what did you think about the darker tone this season,0.3888888888888889,0.5177777777777779,positive,"season,really,raised,vecna,reveals"
t313,313,DunderMifflin,1 week ago,"After rewatching the complete series on Blu-ray, here's my top 5: 1. Dinner Party 2. Stress Relief 3. Casino Night 4. The Injury 5. Niagara. The deleted scenes on the box set add so much more to these episodes! What are your top episodes and why?",True,5,1 week ago,after rewatching the complete series on blu ray here s my top dinner party stress relief casino night the injury niagara the deleted scenes on the box set add so much more to these episodes what are your top episodes and why,0.4,0.475,positive,"episodes,rewatching,complete,series,dinner"
t314,314,TechDystopia,1 week ago,"This season really pushed some boundaries. 'Beyond the Sea' was particularly haunting, and 'Joan Is Awful' felt eerily prescient. The visual effects in 4K HDR are stunning. Which episode hit you the hardest this season?",True,3,1 week ago,this season really pushed some boundaries beyond the sea was particularly haunting and joan is awful felt eerily prescient the visual effects in k hdr are stunning which episode hit you the hardest this season,-0.02666666666666666,0.5066666666666666,neutral,"season,really,pushed,boundaries,beyond"
t315,315,BelieveFan,1 week ago,"The way they developed not just Ted, but the entire ensemble cast over three seasons was masterful. Roy Kent's journey from angry player to emotional growth is particularly well done. Which character arc did you find most satisfying?",True,6,1 week ago,the way they developed not just ted but the entire ensemble cast over three seasons was masterful roy kent s journey from angry player to emotional growth is particularly well done which character arc did you find most satisfying,0.22083333333333333,0.6760416666666667,positive,"developed,entire,ensemble,cast,three"
t316,316,BadaBing,1 week ago,"While the whole series is a masterpiece, some episodes really showcase why this show changed television forever. 'Pine Barrens', 'College', 'Whitecaps' are must-watches. The remastered version looks incredible. What episodes would you recommend to new viewers?",True,6,1 week ago,while the whole series is a masterpiece some episodes really showcase why this show changed television forever pine barrens college whitecaps are must watches the remastered version looks incredible what episodes would you recommend to new viewers,0.3590909090909091,0.48863636363636365,positive,"episodes,whole,series,masterpiece,really"
t317,317,InnieOutie,1 week ago,The attention to detail in this show is incredible. Every rewatch reveals new clues. The stark visual contrast between the innie and outie worlds is stunning in HDR. What theories do you have about the goats? About what Lumon is really doing?,True,3,1 week ago,the attention to detail in this show is incredible every rewatch reveals new clues the stark visual contrast between the innie and outie worlds is stunning in hdr what theories do you have about the goats about what lumon is really doing,0.25606060606060604,0.5257575757575758,positive,"attention,detail,show,incredible,every"
t318,318,ArconiaPod,1 week ago,"The chemistry between the main trio keeps getting better each season. The theater setting this season was perfect, and Meryl Streep was an amazing addition. How do you think this season's mystery compared to the previous two?",True,6,1 week ago,the chemistry between the main trio keeps getting better each season the theater setting this season was perfect and meryl streep was an amazing addition how do you think this season s mystery compared to the previous two,0.42000000000000004,0.58,positive,"season,chemistry,main,trio,keeps"
t319,319,HolyForking,1 week ago,It's amazing how they managed to teach actual philosophical concepts while keeping it hilarious. The character development from season 1 to the finale is incredible. What was your favorite philosophical lesson from the show?,True,5,1 week ago,it s amazing how they managed to teach actual philosophical concepts while keeping it hilarious the character development from season to the finale is incredible what was your favorite philosophical lesson from the show,0.35714285714285715,0.5571428571428572,positive,"philosophical,amazing,managed,teach,actual"
t320,320,SicMundus,1 week ago,Just finished my third rewatch and I'm still discovering new connections. The family tree is mind-bending! The HDR really enhances those cave scenes. What details did you notice on your rewatches that you missed the first time?,True,3,1 week ago,just finished my third rewatch and i m still discovering new connections the family tree is mind bending the hdr really enhances those cave scenes what details did you notice on your rewatches that you missed the first time,0.1465909090909091,0.24696969696969695,positive,"finished,third,rewatch,still,discovering"
t321,321,WW2Buff,1 week ago,"Both series are masterpieces in their own right, but they tell very different stories. Band of Brothers feels more cohesive, while The Pacific shows the psychological toll more deeply. The 4K remasters are stunning. Which series resonated more with you?",True,6,1 week ago,both series are masterpieces in their own right but they tell very different stories band of brothers feels more cohesive while the pacific shows the psychological toll more deeply the k remasters are stunning which series resonated more with you,0.3206349206349206,0.5906349206349206,positive,"series,masterpieces,right,tell,different"
t322,322,HotPriest,1 week ago,"The way the fourth wall breaking evolves throughout the series is brilliant, especially in season 2 with the Hot Priest. It goes from funny asides to deeply emotional moments. How do you think this technique enhanced the storytelling?",True,5,1 week ago,the way the fourth wall breaking evolves throughout the series is brilliant especially in season with the hot priest it goes from funny asides to deeply emotional moments how do you think this technique enhanced the storytelling,0.2333333333333333,0.75,positive,"fourth,wall,breaking,evolves,throughout"
t323,323,ElevenFan,1 week ago,"Season 4 really raised the bar. The Vecna reveals were incredible, and Eddie's scene in the Upside Down was unforgettable. The extended episodes really helped develop the story. What did you think about the darker tone this season?",True,3,1 week ago,season really raised the bar the vecna reveals were incredible and eddie s scene in the upside down was unforgettable the extended episodes really helped develop the story what did you think about the darker tone this season,0.3888888888888889,0.5177777777777779,positive,"season,really,raised,vecna,reveals"
t324,324,DunderMifflin,1 week ago,"After rewatching the complete series on Blu-ray, here's my top 5: 1. Dinner Party 2. Stress Relief 3. Casino Night 4. The Injury 5. Niagara. The deleted scenes on the box set add so much more to these episodes! What are your top episodes and why?",True,5,1 week ago,after rewatching the complete series on blu ray here s my top dinner party stress relief casino night the injury niagara the deleted scenes on the box set add so much more to these episodes what are your top episodes and why,0.4,0.475,positive,"episodes,rewatching,complete,series,dinner"
t325,325,TechDystopia,1 week ago,"This season really pushed some boundaries. 'Beyond the Sea' was particularly haunting, and 'Joan Is Awful' felt eerily prescient. The visual effects in 4K HDR are stunning. Which episode hit you the hardest this season?",True,3,1 week ago,this season really pushed some boundaries beyond the sea was particularly haunting and joan is awful felt eerily prescient the visual effects in k hdr are stunning which episode hit you the hardest this season,-0.02666666666666666,0.5066666666666666,neutral,"season,really,pushed,boundaries,beyond"
t326,326,MiniseriesFan,1 week ago,Just found a complete set of the original BBC Edge of Darkness on DVD! Also managed to get the rare Pride and Prejudice (1995) box set. What are some of your favorite TV miniseries releases? Any rare ones you're hunting for?,True,6,1 week ago,just found a complete set of the original bbc edge of darkness on dvd also managed to get the rare pride and prejudice box set what are some of your favorite tv miniseries releases any rare ones you re hunting for,0.315,0.7899999999999999,positive,"rare,found,complete,original,edge"
t327,327,HorrorClassics,1 week ago,"Working on building my classic horror collection. So far I have Universal's Monster Collection, Hammer's Horror sets from Scream Factory, and various Criterion releases. What other releases would you consider essential for a classic horror collection? Any particular versions to seek out or avoid?",True,4,1 week ago,working on building my classic horror collection so far i have universal s monster collection hammer s horror sets from scream factory and various criterion releases what other releases would you consider essential for a classic horror collection any particular versions to seek out or avoid,0.059375,0.35520833333333335,neutral,"horror,collection,classic,releases,working"
t328,328,SoundtrackFan,1 week ago,"Recently found some rare soundtrack CDs - the complete Blade Runner by Vangelis (including unused cues), and the original pressing of Morricone's The Thing. What are your favorite soundtrack releases? Any rare ones you're hunting for?",True,6,1 week ago,recently found some rare soundtrack cds the complete blade runner by vangelis including unused cues and the original pressing of morricone s the thing what are your favorite soundtrack releases any rare ones you re hunting for,0.2625,0.7000000000000001,positive,"rare,soundtrack,recently,found,complete"
t329,329,BoxsetArt,1 week ago,The artwork on the Second Sight Dawn of the Dead 4K set is stunning! Also love Arrow's Gamera collection and Criterion's Bergman Cinema box. What are some of your favorite box set designs? Which labels consistently deliver great artwork?,True,6,1 week ago,the artwork on the second sight dawn of the dead k set is stunning also love arrow s gamera collection and criterion s bergman cinema box what are some of your favorite box set designs which labels consistently deliver great artwork,0.33571428571428574,0.5714285714285714,positive,"artwork,second,sight,dawn,dead"
t330,330,MiniseriesFan,1 week ago,Just found a complete set of the original BBC Edge of Darkness on DVD! Also managed to get the rare Pride and Prejudice (1995) box set. What are some of your favorite TV miniseries releases? Any rare ones you're hunting for?,True,6,1 week ago,just found a complete set of the original bbc edge of darkness on dvd also managed to get the rare pride and prejudice box set what are some of your favorite tv miniseries releases any rare ones you re hunting for,0.315,0.7899999999999999,positive,"rare,found,complete,original,edge"
t331,331,HorrorClassics,1 week ago,"Working on building my classic horror collection. So far I have Universal's Monster Collection, Hammer's Horror sets from Scream Factory, and various Criterion releases. What other releases would you consider essential for a classic horror collection? Any particular versions to seek out or avoid?",True,4,1 week ago,working on building my classic horror collection so far i have universal s monster collection hammer s horror sets from scream factory and various criterion releases what other releases would you consider essential for a classic horror collection any particular versions to seek out or avoid,0.059375,0.35520833333333335,neutral,"horror,collection,classic,releases,working"
t332,332,SoundtrackFan,1 week ago,"Recently found some rare soundtrack CDs - the complete Blade Runner by Vangelis (including unused cues), and the original pressing of Morricone's The Thing. What are your favorite soundtrack releases? Any rare ones you're hunting for?",True,6,1 week ago,recently found some rare soundtrack cds the complete blade runner by vangelis including unused cues and the original pressing of morricone s the thing what are your favorite soundtrack releases any rare ones you re hunting for,0.2625,0.7000000000000001,positive,"rare,soundtrack,recently,found,complete"
t333,333,BoxsetArt,1 week ago,The artwork on the Second Sight Dawn of the Dead 4K set is stunning! Also love Arrow's Gamera collection and Criterion's Bergman Cinema box. What are some of your favorite box set designs? Which labels consistently deliver great artwork?,True,6,1 week ago,the artwork on the second sight dawn of the dead k set is stunning also love arrow s gamera collection and criterion s bergman cinema box what are some of your favorite box set designs which labels consistently deliver great artwork,0.33571428571428574,0.5714285714285714,positive,"artwork,second,sight,dawn,dead"
t334,334,MiniseriesFan,1 week ago,Just found a complete set of the original BBC Edge of Darkness on DVD! Also managed to get the rare Pride and Prejudice (1995) box set. What are some of your favorite TV miniseries releases? Any rare ones you're hunting for?,True,6,1 week ago,just found a complete set of the original bbc edge of darkness on dvd also managed to get the rare pride and prejudice box set what are some of your favorite tv miniseries releases any rare ones you re hunting for,0.315,0.7899999999999999,positive,"rare,found,complete,original,edge"
t335,335,HorrorClassics,1 week ago,"Working on building my classic horror collection. So far I have Universal's Monster Collection, Hammer's Horror sets from Scream Factory, and various Criterion releases. What other releases would you consider essential for a classic horror collection? Any particular versions to seek out or avoid?",True,4,1 week ago,working on building my classic horror collection so far i have universal s monster collection hammer s horror sets from scream factory and various criterion releases what other releases would you consider essential for a classic horror collection any particular versions to seek out or avoid,0.059375,0.35520833333333335,neutral,"horror,collection,classic,releases,working"
t336,336,SoundtrackFan,1 week ago,"Recently found some rare soundtrack CDs - the complete Blade Runner by Vangelis (including unused cues), and the original pressing of Morricone's The Thing. What are your favorite soundtrack releases? Any rare ones you're hunting for?",True,6,1 week ago,recently found some rare soundtrack cds the complete blade runner by vangelis including unused cues and the original pressing of morricone s the thing what are your favorite soundtrack releases any rare ones you re hunting for,0.2625,0.7000000000000001,positive,"rare,soundtrack,recently,found,complete"
t337,337,BoxsetArt,1 week ago,The artwork on the Second Sight Dawn of the Dead 4K set is stunning! Also love Arrow's Gamera collection and Criterion's Bergman Cinema box. What are some of your favorite box set designs? Which labels consistently deliver great artwork?,True,6,1 week ago,the artwork on the second sight dawn of the dead k set is stunning also love arrow s gamera collection and criterion s bergman cinema box what are some of your favorite box set designs which labels consistently deliver great artwork,0.33571428571428574,0.5714285714285714,positive,"artwork,second,sight,dawn,dead"
t338,338,MiniseriesFan,1 week ago,Just found a complete set of the original BBC Edge of Darkness on DVD! Also managed to get the rare Pride and Prejudice (1995) box set. What are some of your favorite TV miniseries releases? Any rare ones you're hunting for?,True,6,1 week ago,just found a complete set of the original bbc edge of darkness on dvd also managed to get the rare pride and prejudice box set what are some of your favorite tv miniseries releases any rare ones you re hunting for,0.315,0.7899999999999999,positive,"rare,found,complete,original,edge"
t339,339,HorrorClassics,1 week ago,"Working on building my classic horror collection. So far I have Universal's Monster Collection, Hammer's Horror sets from Scream Factory, and various Criterion releases. What other releases would you consider essential for a classic horror collection? Any particular versions to seek out or avoid?",True,4,1 week ago,working on building my classic horror collection so far i have universal s monster collection hammer s horror sets from scream factory and various criterion releases what other releases would you consider essential for a classic horror collection any particular versions to seek out or avoid,0.059375,0.35520833333333335,neutral,"horror,collection,classic,releases,working"
t340,340,SoundtrackFan,1 week ago,"Recently found some rare soundtrack CDs - the complete Blade Runner by Vangelis (including unused cues), and the original pressing of Morricone's The Thing. What are your favorite soundtrack releases? Any rare ones you're hunting for?",True,6,1 week ago,recently found some rare soundtrack cds the complete blade runner by vangelis including unused cues and the original pressing of morricone s the thing what are your favorite soundtrack releases any rare ones you re hunting for,0.2625,0.7000000000000001,positive,"rare,soundtrack,recently,found,complete"
t341,341,BoxsetArt,1 week ago,The artwork on the Second Sight Dawn of the Dead 4K set is stunning! Also love Arrow's Gamera collection and Criterion's Bergman Cinema box. What are some of your favorite box set designs? Which labels consistently deliver great artwork?,True,6,1 week ago,the artwork on the second sight dawn of the dead k set is stunning also love arrow s gamera collection and criterion s bergman cinema box what are some of your favorite box set designs which labels consistently deliver great artwork,0.33571428571428574,0.5714285714285714,positive,"artwork,second,sight,dawn,dead"
t342,342,MiniseriesFan,1 week ago,Just found a complete set of the original BBC Edge of Darkness on DVD! Also managed to get the rare Pride and Prejudice (1995) box set. What are some of your favorite TV miniseries releases? Any rare ones you're hunting for?,True,6,1 week ago,just found a complete set of the original bbc edge of darkness on dvd also managed to get the rare pride and prejudice box set what are some of your favorite tv miniseries releases any rare ones you re hunting for,0.315,0.7899999999999999,positive,"rare,found,complete,original,edge"
t343,343,HorrorClassics,1 week ago,"Working on building my classic horror collection. So far I have Universal's Monster Collection, Hammer's Horror sets from Scream Factory, and various Criterion releases. What other releases would you consider essential for a classic horror collection? Any particular versions to seek out or avoid?",True,4,1 week ago,working on building my classic horror collection so far i have universal s monster collection hammer s horror sets from scream factory and various criterion releases what other releases would you consider essential for a classic horror collection any particular versions to seek out or avoid,0.059375,0.35520833333333335,neutral,"horror,collection,classic,releases,working"
t344,344,SoundtrackFan,1 week ago,"Recently found some rare soundtrack CDs - the complete Blade Runner by Vangelis (including unused cues), and the original pressing of Morricone's The Thing. What are your favorite soundtrack releases? Any rare ones you're hunting for?",True,6,1 week ago,recently found some rare soundtrack cds the complete blade runner by vangelis including unused cues and the original pressing of morricone s the thing what are your favorite soundtrack releases any rare ones you re hunting for,0.2625,0.7000000000000001,positive,"rare,soundtrack,recently,found,complete"
t345,345,BoxsetArt,1 week ago,The artwork on the Second Sight Dawn of the Dead 4K set is stunning! Also love Arrow's Gamera collection and Criterion's Bergman Cinema box. What are some of your favorite box set designs? Which labels consistently deliver great artwork?,True,6,1 week ago,the artwork on the second sight dawn of the dead k set is stunning also love arrow s gamera collection and criterion s bergman cinema box what are some of your favorite box set designs which labels consistently deliver great artwork,0.33571428571428574,0.5714285714285714,positive,"artwork,second,sight,dawn,dead"
t346,346,MiniseriesFan,1 week ago,Just found a complete set of the original BBC Edge of Darkness on DVD! Also managed to get the rare Pride and Prejudice (1995) box set. What are some of your favorite TV miniseries releases? Any rare ones you're hunting for?,True,6,1 week ago,just found a complete set of the original bbc edge of darkness on dvd also managed to get the rare pride and prejudice box set what are some of your favorite tv miniseries releases any rare ones you re hunting for,0.315,0.7899999999999999,positive,"rare,found,complete,original,edge"
t347,347,HorrorClassics,1 week ago,"Working on building my classic horror collection. So far I have Universal's Monster Collection, Hammer's Horror sets from Scream Factory, and various Criterion releases. What other releases would you consider essential for a classic horror collection? Any particular versions to seek out or avoid?",True,4,1 week ago,working on building my classic horror collection so far i have universal s monster collection hammer s horror sets from scream factory and various criterion releases what other releases would you consider essential for a classic horror collection any particular versions to seek out or avoid,0.059375,0.35520833333333335,neutral,"horror,collection,classic,releases,working"
t348,348,SoundtrackFan,1 week ago,"Recently found some rare soundtrack CDs - the complete Blade Runner by Vangelis (including unused cues), and the original pressing of Morricone's The Thing. What are your favorite soundtrack releases? Any rare ones you're hunting for?",True,6,1 week ago,recently found some rare soundtrack cds the complete blade runner by vangelis including unused cues and the original pressing of morricone s the thing what are your favorite soundtrack releases any rare ones you re hunting for,0.2625,0.7000000000000001,positive,"rare,soundtrack,recently,found,complete"
t349,349,BoxsetArt,1 week ago,The artwork on the Second Sight Dawn of the Dead 4K set is stunning! Also love Arrow's Gamera collection and Criterion's Bergman Cinema box. What are some of your favorite box set designs? Which labels consistently deliver great artwork?,True,6,1 week ago,the artwork on the second sight dawn of the dead k set is stunning also love arrow s gamera collection and criterion s bergman cinema box what are some of your favorite box set designs which labels consistently deliver great artwork,0.33571428571428574,0.5714285714285714,positive,"artwork,second,sight,dawn,dead"
t350,350,MiniseriesFan,1 week ago,Just found a complete set of the original BBC Edge of Darkness on DVD! Also managed to get the rare Pride and Prejudice (1995) box set. What are some of your favorite TV miniseries releases? Any rare ones you're hunting for?,True,6,1 week ago,just found a complete set of the original bbc edge of darkness on dvd also managed to get the rare pride and prejudice box set what are some of your favorite tv miniseries releases any rare ones you re hunting for,0.315,0.7899999999999999,positive,"rare,found,complete,original,edge"
t351,351,HorrorClassics,1 week ago,"Working on building my classic horror collection. So far I have Universal's Monster Collection, Hammer's Horror sets from Scream Factory, and various Criterion releases. What other releases would you consider essential for a classic horror collection? Any particular versions to seek out or avoid?",True,4,1 week ago,working on building my classic horror collection so far i have universal s monster collection hammer s horror sets from scream factory and various criterion releases what other releases would you consider essential for a classic horror collection any particular versions to seek out or avoid,0.059375,0.35520833333333335,neutral,"horror,collection,classic,releases,working"
t352,352,SoundtrackFan,1 week ago,"Recently found some rare soundtrack CDs - the complete Blade Runner by Vangelis (including unused cues), and the original pressing of Morricone's The Thing. What are your favorite soundtrack releases? Any rare ones you're hunting for?",True,6,1 week ago,recently found some rare soundtrack cds the complete blade runner by vangelis including unused cues and the original pressing of morricone s the thing what are your favorite soundtrack releases any rare ones you re hunting for,0.2625,0.7000000000000001,positive,"rare,soundtrack,recently,found,complete"
t353,353,BoxsetArt,1 week ago,The artwork on the Second Sight Dawn of the Dead 4K set is stunning! Also love Arrow's Gamera collection and Criterion's Bergman Cinema box. What are some of your favorite box set designs? Which labels consistently deliver great artwork?,True,6,1 week ago,the artwork on the second sight dawn of the dead k set is stunning also love arrow s gamera collection and criterion s bergman cinema box what are some of your favorite box set designs which labels consistently deliver great artwork,0.33571428571428574,0.5714285714285714,positive,"artwork,second,sight,dawn,dead"
t354,354,MiniseriesFan,1 week ago,Just found a complete set of the original BBC Edge of Darkness on DVD! Also managed to get the rare Pride and Prejudice (1995) box set. What are some of your favorite TV miniseries releases? Any rare ones you're hunting for?,True,6,1 week ago,just found a complete set of the original bbc edge of darkness on dvd also managed to get the rare pride and prejudice box set what are some of your favorite tv miniseries releases any rare ones you re hunting for,0.315,0.7899999999999999,positive,"rare,found,complete,original,edge"
t355,355,HorrorClassics,1 week ago,"Working on building my classic horror collection. So far I have Universal's Monster Collection, Hammer's Horror sets from Scream Factory, and various Criterion releases. What other releases would you consider essential for a classic horror collection? Any particular versions to seek out or avoid?",True,4,1 week ago,working on building my classic horror collection so far i have universal s monster collection hammer s horror sets from scream factory and various criterion releases what other releases would you consider essential for a classic horror collection any particular versions to seek out or avoid,0.059375,0.35520833333333335,neutral,"horror,collection,classic,releases,working"
t356,356,SoundtrackFan,1 week ago,"Recently found some rare soundtrack CDs - the complete Blade Runner by Vangelis (including unused cues), and the original pressing of Morricone's The Thing. What are your favorite soundtrack releases? Any rare ones you're hunting for?",True,6,1 week ago,recently found some rare soundtrack cds the complete blade runner by vangelis including unused cues and the original pressing of morricone s the thing what are your favorite soundtrack releases any rare ones you re hunting for,0.2625,0.7000000000000001,positive,"rare,soundtrack,recently,found,complete"
t357,357,BoxsetArt,1 week ago,The artwork on the Second Sight Dawn of the Dead 4K set is stunning! Also love Arrow's Gamera collection and Criterion's Bergman Cinema box. What are some of your favorite box set designs? Which labels consistently deliver great artwork?,True,6,1 week ago,the artwork on the second sight dawn of the dead k set is stunning also love arrow s gamera collection and criterion s bergman cinema box what are some of your favorite box set designs which labels consistently deliver great artwork,0.33571428571428574,0.5714285714285714,positive,"artwork,second,sight,dawn,dead"
t358,358,MiniseriesFan,1 week ago,Just found a complete set of the original BBC Edge of Darkness on DVD! Also managed to get the rare Pride and Prejudice (1995) box set. What are some of your favorite TV miniseries releases? Any rare ones you're hunting for?,True,6,1 week ago,just found a complete set of the original bbc edge of darkness on dvd also managed to get the rare pride and prejudice box set what are some of your favorite tv miniseries releases any rare ones you re hunting for,0.315,0.7899999999999999,positive,"rare,found,complete,original,edge"
t359,359,HorrorClassics,1 week ago,"Working on building my classic horror collection. So far I have Universal's Monster Collection, Hammer's Horror sets from Scream Factory, and various Criterion releases. What other releases would you consider essential for a classic horror collection? Any particular versions to seek out or avoid?",True,4,1 week ago,working on building my classic horror collection so far i have universal s monster collection hammer s horror sets from scream factory and various criterion releases what other releases would you consider essential for a classic horror collection any particular versions to seek out or avoid,0.059375,0.35520833333333335,neutral,"horror,collection,classic,releases,working"
t360,360,SoundtrackFan,1 week ago,"Recently found some rare soundtrack CDs - the complete Blade Runner by Vangelis (including unused cues), and the original pressing of Morricone's The Thing. What are your favorite soundtrack releases? Any rare ones you're hunting for?",True,6,1 week ago,recently found some rare soundtrack cds the complete blade runner by vangelis including unused cues and the original pressing of morricone s the thing what are your favorite soundtrack releases any rare ones you re hunting for,0.2625,0.7000000000000001,positive,"rare,soundtrack,recently,found,complete"
t361,361,BoxsetArt,1 week ago,The artwork on the Second Sight Dawn of the Dead 4K set is stunning! Also love Arrow's Gamera collection and Criterion's Bergman Cinema box. What are some of your favorite box set designs? Which labels consistently deliver great artwork?,True,6,1 week ago,the artwork on the second sight dawn of the dead k set is stunning also love arrow s gamera collection and criterion s bergman cinema box what are some of your favorite box set designs which labels consistently deliver great artwork,0.33571428571428574,0.5714285714285714,positive,"artwork,second,sight,dawn,dead"
t362,362,MiniseriesFan,1 week ago,Just found a complete set of the original BBC Edge of Darkness on DVD! Also managed to get the rare Pride and Prejudice (1995) box set. What are some of your favorite TV miniseries releases? Any rare ones you're hunting for?,True,6,1 week ago,just found a complete set of the original bbc edge of darkness on dvd also managed to get the rare pride and prejudice box set what are some of your favorite tv miniseries releases any rare ones you re hunting for,0.315,0.7899999999999999,positive,"rare,found,complete,original,edge"
t363,363,HorrorClassics,1 week ago,"Working on building my classic horror collection. So far I have Universal's Monster Collection, Hammer's Horror sets from Scream Factory, and various Criterion releases. What other releases would you consider essential for a classic horror collection? Any particular versions to seek out or avoid?",True,4,1 week ago,working on building my classic horror collection so far i have universal s monster collection hammer s horror sets from scream factory and various criterion releases what other releases would you consider essential for a classic horror collection any particular versions to seek out or avoid,0.059375,0.35520833333333335,neutral,"horror,collection,classic,releases,working"
t364,364,SoundtrackFan,1 week ago,"Recently found some rare soundtrack CDs - the complete Blade Runner by Vangelis (including unused cues), and the original pressing of Morricone's The Thing. What are your favorite soundtrack releases? Any rare ones you're hunting for?",True,6,1 week ago,recently found some rare soundtrack cds the complete blade runner by vangelis including unused cues and the original pressing of morricone s the thing what are your favorite soundtrack releases any rare ones you re hunting for,0.2625,0.7000000000000001,positive,"rare,soundtrack,recently,found,complete"
t365,365,BoxsetArt,1 week ago,The artwork on the Second Sight Dawn of the Dead 4K set is stunning! Also love Arrow's Gamera collection and Criterion's Bergman Cinema box. What are some of your favorite box set designs? Which labels consistently deliver great artwork?,True,6,1 week ago,the artwork on the second sight dawn of the dead k set is stunning also love arrow s gamera collection and criterion s bergman cinema box what are some of your favorite box set designs which labels consistently deliver great artwork,0.33571428571428574,0.5714285714285714,positive,"artwork,second,sight,dawn,dead"
t366,366,MiniseriesFan,1 week ago,Just found a complete set of the original BBC Edge of Darkness on DVD! Also managed to get the rare Pride and Prejudice (1995) box set. What are some of your favorite TV miniseries releases? Any rare ones you're hunting for?,True,6,1 week ago,just found a complete set of the original bbc edge of darkness on dvd also managed to get the rare pride and prejudice box set what are some of your favorite tv miniseries releases any rare ones you re hunting for,0.315,0.7899999999999999,positive,"rare,found,complete,original,edge"
t367,367,HorrorClassics,1 week ago,"Working on building my classic horror collection. So far I have Universal's Monster Collection, Hammer's Horror sets from Scream Factory, and various Criterion releases. What other releases would you consider essential for a classic horror collection? Any particular versions to seek out or avoid?",True,4,1 week ago,working on building my classic horror collection so far i have universal s monster collection hammer s horror sets from scream factory and various criterion releases what other releases would you consider essential for a classic horror collection any particular versions to seek out or avoid,0.059375,0.35520833333333335,neutral,"horror,collection,classic,releases,working"
t368,368,SoundtrackFan,1 week ago,"Recently found some rare soundtrack CDs - the complete Blade Runner by Vangelis (including unused cues), and the original pressing of Morricone's The Thing. What are your favorite soundtrack releases? Any rare ones you're hunting for?",True,6,1 week ago,recently found some rare soundtrack cds the complete blade runner by vangelis including unused cues and the original pressing of morricone s the thing what are your favorite soundtrack releases any rare ones you re hunting for,0.2625,0.7000000000000001,positive,"rare,soundtrack,recently,found,complete"
t369,369,BoxsetArt,1 week ago,The artwork on the Second Sight Dawn of the Dead 4K set is stunning! Also love Arrow's Gamera collection and Criterion's Bergman Cinema box. What are some of your favorite box set designs? Which labels consistently deliver great artwork?,True,6,1 week ago,the artwork on the second sight dawn of the dead k set is stunning also love arrow s gamera collection and criterion s bergman cinema box what are some of your favorite box set designs which labels consistently deliver great artwork,0.33571428571428574,0.5714285714285714,positive,"artwork,second,sight,dawn,dead"
